call_id,started_at,language,intent,claim_id,agent_version,asr_confidence_avg,duration_sec,avg_response_ms,outcome,transfer_reason
C-20260830-02328,2026-08-30 17:22:21,en,claim_status,CL7279025,v15,0.927,154,333,contained,
C-20260830-02329,2026-08-30 19:24:35,en,renewal_premium,,v15,0.859,115,496,transferred_human,caller_requested_human
C-20260830-02330,2026-08-30 15:29:51,en,claim_status,CL8130756,v15,0.923,183,414,transferred_human,caller_requested_human
C-20260830-02331,2026-08-30 14:07:27,en,renewal_premium,,v15,0.919,167,418,contained,
C-20260830-02332,2026-08-30 13:34:12,en,renewal_premium,,v15,0.865,151,274,contained,
C-20260830-02333,2026-08-30 14:35:40,en,claim_status,CLM-2026-78363,v15,0.882,152,1248,transferred_human,agent_could_not_resolve
C-20260830-02334,2026-08-30 16:41:43,en,claim_status,CL8048572,v15,0.919,137,297,contained,
C-20260830-02335,2026-08-30 12:58:34,en,network_hospital,,v15,0.95,135,494,contained,
C-20260830-02336,2026-08-30 15:16:20,en,claim_status,CL8391757,v15,0.96,138,384,contained,
C-20260830-02337,2026-08-30 17:23:30,hi,claim_status,CL8021431,v15,0.885,172,474,contained,
C-20260830-02338,2026-08-30 11:17:32,en,policy_details,,v15,0.799,80,412,contained,
C-20260830-02339,2026-08-30 12:43:36,en,claim_status,CL8509183,v15,0.911,146,1425,contained,
C-20260830-02340,2026-08-30 18:04:51,en,claim_status,CLM-2026-77821,v15,0.986,154,1029,transferred_human,agent_could_not_resolve
C-20260830-02341,2026-08-30 17:21:48,en,network_hospital,,v15,0.99,79,351,contained,
C-20260830-02342,2026-08-30 11:22:32,hi,claim_status,CLM-2026-43365,v15,0.934,169,1554,transferred_human,agent_could_not_resolve
C-20260830-02343,2026-08-30 12:58:38,hi,network_hospital,,v15,0.903,226,545,transferred_human,out_of_scope
C-20260830-02344,2026-08-30 11:56:44,en,policy_details,,v15,0.952,171,469,transferred_human,caller_requested_human
C-20260830-02345,2026-08-30 16:10:13,hi,claim_status,CL8821143,v15,0.887,184,587,transferred_human,agent_could_not_resolve
C-20260830-02346,2026-08-30 15:29:12,en,network_hospital,,v15,0.871,125,303,contained,
C-20260830-02347,2026-08-30 16:39:50,en,network_hospital,,v15,0.954,136,377,contained,
C-20260830-02348,2026-08-30 15:56:51,en,network_hospital,,v15,0.938,196,370,contained,
C-20260830-02349,2026-08-30 10:18:13,en,claim_status,CL7364408,v15,0.979,106,458,contained,
C-20260830-02350,2026-08-30 15:40:27,en,policy_details,,v15,0.924,128,337,contained,
C-20260830-02351,2026-08-30 10:44:43,en,policy_details,,v15,0.954,49,404,contained,
C-20260830-02352,2026-08-30 18:32:20,hi,renewal_premium,,v15,0.824,183,425,transferred_human,agent_could_not_resolve
C-20260830-02353,2026-08-30 11:22:24,en,renewal_premium,,v15,0.942,151,482,transferred_human,caller_requested_human
C-20260830-02354,2026-08-30 11:38:10,en,claim_status,CL7098472,v15,0.91,112,420,contained,
C-20260830-02355,2026-08-30 18:00:08,en,renewal_premium,,v15,0.935,105,514,contained,
C-20260830-02356,2026-08-30 11:30:23,en,network_hospital,,v15,0.99,92,358,contained,
C-20260830-02357,2026-08-30 11:16:25,hi,network_hospital,,v15,0.818,147,446,contained,
C-20260830-02358,2026-08-30 12:31:03,en,network_hospital,,v15,0.954,83,497,contained,
C-20260830-02359,2026-08-30 15:06:42,en,claim_status,CL8019385,v15,0.868,137,446,contained,
C-20260830-02360,2026-08-30 17:21:58,en,claim_status,CLM-2026-51387,v15,0.879,170,1308,transferred_human,agent_could_not_resolve
C-20260830-02361,2026-08-30 16:54:24,en,claim_status,CL7442543,v15,0.861,141,444,transferred_human,escalation_policy
C-20260830-02362,2026-08-30 20:46:40,en,claim_status,CL7482975,v15,0.99,238,428,abandoned,
C-20260830-02363,2026-08-30 13:57:57,en,renewal_premium,,v15,0.944,101,354,contained,
C-20260830-02364,2026-08-30 11:10:42,en,renewal_premium,,v15,0.919,174,363,transferred_human,caller_requested_human
C-20260830-02365,2026-08-30 16:53:59,en,policy_details,,v15,0.937,138,366,contained,
C-20260830-02366,2026-08-30 15:52:34,en,claim_status,CLM-2026-50483,v15,0.99,140,903,transferred_human,agent_could_not_resolve
C-20260830-02367,2026-08-30 16:34:47,en,policy_details,,v15,0.98,123,333,contained,
C-20260830-02368,2026-08-30 13:35:13,en,claim_status,CL7289091,v15,0.953,140,287,contained,
C-20260830-02369,2026-08-30 16:54:19,en,policy_details,,v15,0.99,152,528,contained,
C-20260830-02370,2026-08-30 16:09:36,en,claim_status,CL8183879,v15,0.969,137,385,contained,
C-20260830-02371,2026-08-30 15:28:15,en,renewal_premium,,v15,0.9,118,481,contained,
C-20260830-02372,2026-08-30 15:23:52,en,network_hospital,,v15,0.933,90,607,contained,
C-20260830-02373,2026-08-30 11:46:44,en,network_hospital,,v15,0.922,221,471,transferred_human,escalation_policy
C-20260830-02374,2026-08-30 16:32:39,en,network_hospital,,v15,0.959,65,379,contained,
C-20260830-02375,2026-08-30 18:29:36,en,renewal_premium,,v15,0.99,58,406,contained,
C-20260830-02376,2026-08-30 15:54:15,en,claim_status,CL8708321,v15,0.898,238,335,transferred_human,out_of_scope
C-20260830-02377,2026-08-30 14:06:48,hi,renewal_premium,,v15,0.831,103,542,contained,
C-20260830-02378,2026-08-30 13:24:25,en,policy_details,,v15,0.933,90,460,contained,
C-20260830-02379,2026-08-30 11:51:44,en,claim_status,CL7515118,v15,0.92,111,426,contained,
C-20260830-02380,2026-08-30 11:56:36,en,renewal_premium,,v15,0.902,139,546,contained,
C-20260830-02381,2026-08-30 15:00:48,en,claim_status,CLM-2026-25625,v15,0.944,184,1398,transferred_human,agent_could_not_resolve
C-20260830-02382,2026-08-30 16:54:59,hi,network_hospital,,v15,0.802,87,483,transferred_human,escalation_policy
C-20260830-02383,2026-08-30 14:57:00,en,renewal_premium,,v15,0.902,187,503,transferred_human,escalation_policy
C-20260830-02384,2026-08-30 18:04:39,hi,network_hospital,,v15,0.854,168,405,contained,
C-20260830-02385,2026-08-30 14:12:35,en,network_hospital,,v15,0.922,93,540,contained,
C-20260830-02386,2026-08-30 17:54:59,en,claim_status,CL8296200,v15,0.878,214,443,transferred_human,caller_requested_human
C-20260830-02387,2026-08-30 16:45:49,en,claim_status,CL7538868,v15,0.926,134,598,contained,
C-20260830-02388,2026-08-30 18:38:32,en,renewal_premium,,v15,0.863,53,361,contained,
C-20260830-02389,2026-08-30 20:47:27,en,network_hospital,,v15,0.99,55,456,contained,
C-20260830-02390,2026-08-30 10:20:22,en,claim_status,CLM-2026-88703,v15,0.933,121,1077,transferred_human,agent_could_not_resolve
C-20260830-02391,2026-08-30 16:03:11,hi,renewal_premium,,v15,0.868,232,368,transferred_human,caller_requested_human
C-20260830-02392,2026-08-30 16:44:37,en,renewal_premium,,v15,0.99,81,496,contained,
C-20260830-02393,2026-08-30 14:28:22,hi,policy_details,,v15,0.862,196,547,transferred_human,escalation_policy
C-20260830-02394,2026-08-30 11:09:01,en,network_hospital,,v15,0.934,75,436,contained,
C-20260830-02395,2026-08-30 16:25:18,en,policy_details,,v15,0.928,140,332,contained,
C-20260831-02396,2026-08-31 11:59:47,en,renewal_premium,,v15,0.908,146,459,contained,
C-20260831-02397,2026-08-31 19:14:10,en,network_hospital,,v15,0.898,128,320,contained,
C-20260831-02398,2026-08-31 14:00:43,en,renewal_premium,,v15,0.899,111,481,transferred_human,caller_requested_human
C-20260831-02399,2026-08-31 17:14:50,en,claim_status,CLM-2026-25587,v15,0.99,207,1140,transferred_human,agent_could_not_resolve
C-20260831-02400,2026-08-31 16:23:01,en,claim_status,CL8515392,v15,0.968,150,593,contained,
C-20260831-02401,2026-08-31 17:53:52,en,network_hospital,,v15,0.869,128,378,contained,
C-20260831-02402,2026-08-31 09:34:55,en,renewal_premium,,v15,0.907,76,377,contained,
C-20260831-02403,2026-08-31 17:24:16,en,claim_status,CL7989403,v15,0.93,105,619,contained,
C-20260831-02404,2026-08-31 15:40:25,en,claim_status,CL8981799,v15,0.99,132,471,contained,
C-20260831-02405,2026-08-31 17:49:14,en,claim_status,CLM-2026-41332,v15,0.934,260,1194,transferred_human,agent_could_not_resolve
C-20260831-02406,2026-08-31 12:13:37,en,renewal_premium,,v15,0.914,127,402,contained,
C-20260831-02407,2026-08-31 13:22:19,en,network_hospital,,v15,0.921,228,455,transferred_human,caller_requested_human
C-20260831-02408,2026-08-31 09:28:37,en,claim_status,CL7934427,v15,0.928,144,441,contained,
C-20260831-02409,2026-08-31 10:33:05,en,network_hospital,,v15,0.939,135,491,transferred_human,out_of_scope
C-20260831-02410,2026-08-31 15:07:24,en,claim_status,CLM-2026-90173,v15,0.99,122,1452,transferred_human,agent_could_not_resolve
C-20260831-02411,2026-08-31 18:47:52,en,claim_status,CLM-2026-22428,v15,0.937,165,1083,transferred_human,agent_could_not_resolve
C-20260831-02412,2026-08-31 18:07:13,en,network_hospital,,v15,0.924,45,249,contained,
C-20260831-02413,2026-08-31 17:56:57,en,network_hospital,,v15,0.893,132,561,contained,
C-20260831-02414,2026-08-31 13:48:41,en,claim_status,CLM-2026-13507,v15,0.881,204,996,transferred_human,agent_could_not_resolve
C-20260831-02415,2026-08-31 11:15:57,en,claim_status,CLM-2026-32576,v15,0.866,131,1617,transferred_human,agent_could_not_resolve
C-20260831-02416,2026-08-31 11:02:38,hi,claim_status,CLM-2026-18508,v15,0.845,213,2187,transferred_human,agent_could_not_resolve
C-20260831-02417,2026-08-31 19:51:45,hi,renewal_premium,,v15,0.85,175,466,transferred_human,agent_could_not_resolve
C-20260831-02418,2026-08-31 16:35:19,en,claim_status,CLM-2026-26433,v15,0.953,161,1071,transferred_human,agent_could_not_resolve
C-20260831-02419,2026-08-31 10:27:44,en,renewal_premium,,v15,0.898,155,350,transferred_human,caller_requested_human
C-20260831-02420,2026-08-31 14:52:05,en,claim_status,CLM-2026-97168,v15,0.93,167,1269,transferred_human,agent_could_not_resolve
C-20260831-02421,2026-08-31 11:47:59,hi,network_hospital,,v15,0.863,144,338,contained,
C-20260831-02422,2026-08-31 15:48:44,en,network_hospital,,v15,0.902,172,343,abandoned,
C-20260831-02423,2026-08-31 13:37:50,en,network_hospital,,v15,0.927,132,370,contained,
C-20260831-02424,2026-08-31 12:20:21,hi,claim_status,CLM-2026-71437,v15,0.816,212,1095,transferred_human,agent_could_not_resolve
C-20260831-02425,2026-08-31 12:45:35,hi,claim_status,CLM-2026-71936,v15,0.801,147,1410,transferred_human,agent_could_not_resolve
C-20260831-02426,2026-08-31 11:40:09,en,claim_status,CL7055383,v15,0.99,187,506,transferred_human,caller_requested_human
C-20260831-02427,2026-08-31 09:07:12,en,policy_details,,v15,0.859,64,463,contained,
C-20260831-02428,2026-08-31 13:02:51,en,claim_status,CLM-2026-35724,v15,0.872,204,618,transferred_human,agent_could_not_resolve
C-20260831-02429,2026-08-31 19:43:11,en,network_hospital,,v15,0.981,240,489,abandoned,
C-20260831-02430,2026-08-31 13:04:22,en,claim_status,CLM-2026-70406,v15,0.925,145,1572,transferred_human,agent_could_not_resolve
C-20260831-02431,2026-08-31 19:24:17,hi,claim_status,CLM-2026-92255,v15,0.846,166,1341,transferred_human,agent_could_not_resolve
C-20260831-02432,2026-08-31 14:35:46,en,claim_status,CLM-2026-20873,v15,0.928,202,1608,transferred_human,agent_could_not_resolve
C-20260831-02433,2026-08-31 16:38:56,en,renewal_premium,,v15,0.961,160,461,transferred_human,caller_requested_human
C-20260831-02434,2026-08-31 18:04:55,en,claim_status,CL8136168,v15,0.932,89,321,contained,
C-20260831-02435,2026-08-31 12:26:48,hi,claim_status,CLM-2026-66173,v15,0.919,165,1083,transferred_human,agent_could_not_resolve
C-20260831-02436,2026-08-31 10:34:32,hi,renewal_premium,,v15,0.836,147,573,contained,
C-20260831-02437,2026-08-31 15:55:40,en,claim_status,CL7513022,v15,0.962,25,489,contained,
C-20260831-02438,2026-08-31 15:14:06,en,claim_status,CLM-2026-58593,v15,0.99,156,1740,transferred_human,agent_could_not_resolve
C-20260831-02439,2026-08-31 16:31:27,en,network_hospital,,v15,0.928,108,453,contained,
C-20260831-02440,2026-08-31 15:50:02,en,claim_status,CLM-2026-79845,v15,0.979,135,1542,transferred_human,agent_could_not_resolve
C-20260831-02441,2026-08-31 17:40:07,en,claim_status,CL8346267,v15,0.864,134,414,contained,
C-20260831-02442,2026-08-31 09:48:47,en,claim_status,CLM-2026-22835,v15,0.99,159,1569,transferred_human,agent_could_not_resolve
C-20260831-02443,2026-08-31 10:23:09,hi,claim_status,CLM-2026-22554,v15,0.796,152,1572,transferred_human,agent_could_not_resolve
C-20260831-02444,2026-08-31 12:11:08,hi,policy_details,,v15,0.845,155,450,contained,
C-20260831-02445,2026-08-31 16:15:49,en,renewal_premium,,v15,0.918,247,390,transferred_human,caller_requested_human
C-20260831-02446,2026-08-31 20:32:46,hi,renewal_premium,,v15,0.789,135,385,transferred_human,out_of_scope
C-20260831-02447,2026-08-31 19:01:14,hi,renewal_premium,,v15,0.905,149,499,transferred_human,caller_requested_human
C-20260831-02448,2026-08-31 16:12:09,en,claim_status,CLM-2026-33006,v15,0.99,167,1206,abandoned,
C-20260831-02449,2026-08-31 12:33:42,en,claim_status,CL7973958,v15,0.981,131,502,transferred_human,out_of_scope
C-20260831-02450,2026-08-31 12:38:08,en,renewal_premium,,v15,0.932,190,332,transferred_human,caller_requested_human
C-20260831-02451,2026-08-31 16:51:54,en,network_hospital,,v15,0.947,151,2053,contained,
C-20260831-02452,2026-08-31 13:58:47,en,claim_status,CL7356599,v15,0.876,154,345,transferred_human,agent_could_not_resolve
C-20260831-02453,2026-08-31 18:19:19,en,claim_status,CL7327061,v15,0.867,150,468,contained,
C-20260831-02454,2026-08-31 10:47:11,en,renewal_premium,,v15,0.913,175,348,transferred_human,out_of_scope
C-20260831-02455,2026-08-31 09:35:15,en,claim_status,CLM-2026-74690,v15,0.948,167,1119,transferred_human,agent_could_not_resolve
C-20260831-02456,2026-08-31 13:49:23,en,policy_details,,v15,0.898,174,553,contained,
C-20260831-02457,2026-08-31 19:38:50,en,renewal_premium,,v15,0.828,191,625,transferred_human,caller_requested_human
C-20260831-02458,2026-08-31 17:59:12,hi,claim_status,CL8414284,v15,0.825,103,248,contained,
C-20260831-02459,2026-08-31 17:48:28,en,renewal_premium,,v15,0.802,111,326,contained,
C-20260831-02460,2026-08-31 12:49:45,en,claim_status,CLM-2026-84417,v15,0.827,145,1308,abandoned,
C-20260831-02461,2026-08-31 12:12:44,en,policy_details,,v15,0.927,125,481,contained,
C-20260831-02462,2026-08-31 17:05:43,en,claim_status,CLM-2026-39527,v15,0.934,183,1557,transferred_human,agent_could_not_resolve
C-20260831-02463,2026-08-31 17:01:22,en,claim_status,CLM-2026-42713,v15,0.99,258,1803,transferred_human,agent_could_not_resolve
C-20260831-02464,2026-08-31 14:12:49,en,renewal_premium,,v15,0.969,142,562,contained,
C-20260831-02465,2026-08-31 16:29:15,en,policy_details,,v15,0.882,153,413,transferred_human,caller_requested_human
C-20260831-02466,2026-08-31 15:22:27,en,claim_status,CLM-2026-33867,v15,0.932,184,1737,transferred_human,agent_could_not_resolve
C-20260831-02467,2026-08-31 18:48:20,en,claim_status,CL8168400,v15,0.868,84,579,contained,
C-20260831-02468,2026-08-31 12:44:53,en,claim_status,CLM-2026-77719,v15,0.99,144,924,transferred_human,agent_could_not_resolve
C-20260831-02469,2026-08-31 10:37:22,en,claim_status,CLM-2026-66113,v15,0.898,173,1281,transferred_human,agent_could_not_resolve
C-20260831-02470,2026-08-31 18:08:29,hi,renewal_premium,,v15,0.809,98,458,contained,
C-20260831-02471,2026-08-31 14:08:36,en,network_hospital,,v15,0.937,126,353,contained,
C-20260831-02472,2026-08-31 10:03:16,en,network_hospital,,v15,0.869,123,417,contained,
C-20260831-02473,2026-08-31 13:12:44,en,network_hospital,,v15,0.793,104,282,contained,
C-20260831-02474,2026-08-31 15:28:54,en,policy_details,,v15,0.943,160,577,contained,
C-20260831-02475,2026-08-31 17:24:11,en,network_hospital,,v15,0.922,142,251,transferred_human,out_of_scope
C-20260831-02476,2026-08-31 11:56:32,en,renewal_premium,,v15,0.918,222,531,abandoned,
C-20260831-02477,2026-08-31 10:16:07,en,policy_details,,v15,0.882,112,352,contained,
C-20260831-02478,2026-08-31 12:12:13,hi,policy_details,,v15,0.865,171,465,transferred_human,escalation_policy
C-20260831-02479,2026-08-31 10:35:10,hi,policy_details,,v15,0.902,106,504,contained,
C-20260831-02480,2026-08-31 14:20:13,en,network_hospital,,v15,0.928,175,524,contained,
C-20260831-02481,2026-08-31 09:46:52,hi,network_hospital,,v15,0.866,167,570,abandoned,
C-20260831-02482,2026-08-31 11:39:52,en,renewal_premium,,v15,0.887,169,376,contained,
C-20260831-02483,2026-08-31 10:35:56,en,network_hospital,,v15,0.85,53,442,contained,
C-20260831-02484,2026-08-31 16:57:44,hi,policy_details,,v15,0.839,123,411,contained,
C-20260831-02485,2026-08-31 14:09:07,en,network_hospital,,v15,0.894,141,266,transferred_human,out_of_scope
C-20260831-02486,2026-08-31 11:21:36,en,claim_status,CL7280406,v15,0.923,91,597,contained,
C-20260831-02487,2026-08-31 10:53:12,en,policy_details,,v15,0.944,149,295,contained,
C-20260831-02488,2026-08-31 12:27:19,en,claim_status,CLM-2026-95630,v15,0.978,165,1437,transferred_human,agent_could_not_resolve
C-20260831-02489,2026-08-31 10:48:35,en,claim_status,CLM-2026-86497,v15,0.917,153,1197,transferred_human,agent_could_not_resolve
C-20260831-02490,2026-08-31 11:45:28,en,claim_status,CL8096592,v15,0.9,77,413,transferred_human,out_of_scope
C-20260831-02491,2026-08-31 14:29:43,en,claim_status,CL8390919,v15,0.869,74,430,contained,
C-20260831-02492,2026-08-31 17:21:44,en,network_hospital,,v15,0.941,180,506,transferred_human,caller_requested_human
C-20260831-02493,2026-08-31 11:01:44,en,renewal_premium,,v15,0.896,56,446,contained,
C-20260831-02494,2026-08-31 16:03:33,en,network_hospital,,v15,0.874,50,411,contained,
C-20260831-02495,2026-08-31 12:09:24,en,claim_status,CLM-2026-98156,v15,0.882,140,996,transferred_human,agent_could_not_resolve
C-20260831-02496,2026-08-31 16:25:22,en,renewal_premium,,v15,0.92,97,570,contained,
C-20260831-02497,2026-08-31 13:44:56,en,policy_details,,v15,0.99,157,1478,contained,
C-20260831-02498,2026-08-31 16:50:51,hi,claim_status,CLM-2026-51693,v15,0.825,163,1233,transferred_human,agent_could_not_resolve
C-20260831-02499,2026-08-31 19:46:34,en,network_hospital,,v15,0.958,178,520,contained,
C-20260831-02500,2026-08-31 13:16:46,en,claim_status,CLM-2026-23290,v15,0.959,148,1062,transferred_human,agent_could_not_resolve
C-20260831-02501,2026-08-31 15:27:14,en,claim_status,CL8437917,v15,0.938,120,510,contained,
C-20260831-02502,2026-08-31 18:09:01,en,network_hospital,,v15,0.962,128,547,contained,
C-20260831-02503,2026-08-31 10:48:09,en,renewal_premium,,v15,0.85,201,542,contained,
C-20260831-02504,2026-08-31 16:03:36,en,renewal_premium,,v15,0.863,166,519,transferred_human,agent_could_not_resolve
C-20260831-02505,2026-08-31 12:28:17,en,network_hospital,,v15,0.987,156,383,contained,
C-20260831-02506,2026-08-31 11:39:46,hi,network_hospital,,v15,0.945,44,564,contained,
C-20260831-02507,2026-08-31 17:02:19,en,claim_status,CLM-2026-46573,v15,0.843,104,1599,transferred_human,agent_could_not_resolve
C-20260831-02508,2026-08-31 10:42:34,hi,claim_status,CLM-2026-53901,v15,0.825,204,1638,transferred_human,agent_could_not_resolve
C-20260831-02509,2026-08-31 12:36:33,en,policy_details,,v15,0.916,161,494,contained,
C-20260831-02510,2026-08-31 18:47:24,en,claim_status,CLM-2026-40534,v15,0.912,143,717,transferred_human,agent_could_not_resolve
